id_municipio;População total urbana;Volume produzido (1000 m³);Volume coletado (1000 m³);Volume tratado (1000 m³);Relação coletado/produzido;Relação tratado/coletado;Relação tratado/produzido;Ano;Possui dado interpolado
1004;2515;119.34;0.0;0.0;0.0;0.0;0.0;2006;False
1005;3171;150.46;0.0;0.0;0.0;0.0;0.0;2006;False
1006;4017;190.61;0.0;0.0;0.0;0.0;0.0;2006;False
1007;16882;801.05;0.0;0.0;0.0;0.0;0.0;2006;False
1008;6965;330.49;0.0;0.0;0.0;0.0;0.0;2006;False
1009;6558;311.18;135.26;135.26;0.43;1.0;0.43;2006;False
1010;3512;166.64;0.0;0.0;0.0;0.0;0.0;2006;False
1011;4723;224.11;0.0;0.0;0.0;0.0;0.0;2006;False
1012;3803;180.45;0.0;0.0;0.0;0.0;0.0;2006;False
1013;2377;112.79;0.0;0.0;0.0;0.0;0.0;2006;False
1014;809;38.39;0.0;0.0;0.0;0.0;0.0;2006;False
1015;4977;236.16;0.0;0.0;0.0;0.0;0.0;2006;False
1016;19902;944.35;293.99;293.99;0.31;1.0;0.31;2006;False
1017;7339;348.24;0.0;0.0;0.0;0.0;0.0;2006;False
1018;16283;772.63;0.0;0.0;0.0;0.0;0.0;2006;False
1019;6187;293.57;0.0;0.0;0.0;0.0;0.0;2006;False
1020;2322;110.18;0.0;0.0;0.0;0.0;0.0;2006;False
1021;2795;132.62;0.0;0.0;0.0;0.0;0.0;2006;False
1022;5161;244.89;43.27;43.27;0.18;1.0;0.18;2006;False
1023;7855;372.72;70.6;0.0;0.19;0.0;0.0;2006;False
1024;2804;133.05;0.0;0.0;0.0;0.0;0.0;2006;False
1025;3274;155.35;0.0;0.0;0.0;0.0;0.0;2006;False
1026;6297;298.79;0.0;0.0;0.0;0.0;0.0;2006;False
1027;7833;371.68;0.0;0.0;0.0;0.0;0.0;2006;False
1028;1394;66.15;0.0;0.0;0.0;0.0;0.0;2006;False
1029;7712;365.93;0.0;0.0;0.0;0.0;0.0;2006;False
1030;9112;432.36;0.0;0.0;0.0;0.0;0.0;2006;False
1031;13753;652.58;315.45;315.45;0.48;1.0;0.48;2006;False
1032;61855;2935.02;2216.4;1994.8;0.76;0.9;0.68;2006;False
1033;3195;151.6;0.0;0.0;0.0;0.0;0.0;2006;False
1034;3427;162.61;0.0;0.0;0.0;0.0;0.0;2006;False
1035;2828;134.19;0.0;0.0;0.0;0.0;0.0;2006;False
1036;9628;456.85;0.0;0.0;0.0;0.0;0.0;2006;False
1037;4082;193.69;0.0;0.0;0.0;0.0;0.0;2006;False
1038;4764;226.05;0.0;0.0;0.0;0.0;0.0;2006;False
1039;16927;803.19;351.15;351.15;0.44;1.0;0.44;2006;False
1040;1541;73.12;0.0;0.0;0.0;0.0;0.0;2006;False
1041;6815;323.37;0.0;0.0;0.0;0.0;0.0;2006;False
1042;4018;190.65;0.0;0.0;0.0;0.0;0.0;2006;False
1043;64719;3070.92;1783.7;0.0;0.58;0.0;0.0;2006;False
1044;4040;191.7;0.0;0.0;0.0;0.0;0.0;2006;False
1045;8925;423.49;0.0;0.0;0.0;0.0;0.0;2006;False
1046;17118;812.25;77.53;27.78;0.1;0.36;0.03;2006;False
1047;6395;303.44;0.0;0.0;0.0;0.0;0.0;2006;False
1048;4819;228.66;0.0;0.0;0.0;0.0;0.0;2006;False
1049;44041;2089.75;852.53;852.53;0.41;1.0;0.41;2006;False
1050;16052;761.67;0.0;0.0;0.0;0.0;0.0;2006;False
1051;3505;166.31;0.0;0.0;0.0;0.0;0.0;2006;False
1052;2473;117.34;0.0;0.0;0.0;0.0;0.0;2006;False
1053;8990;426.58;0.0;0.0;0.0;0.0;0.0;2006;False
1054;6760;320.76;0.0;0.0;0.0;0.0;0.0;2006;False
1055;36928;1752.23;0.0;0.0;0.0;0.0;0.0;2006;False
1056;3001;142.4;0.0;0.0;0.0;0.0;0.0;2006;False
1057;10207;484.32;0.0;0.0;0.0;0.0;0.0;2006;False
1058;3477;164.98;0.0;0.0;0.0;0.0;0.0;2006;False
1059;2951;140.02;0.0;0.0;0.0;0.0;0.0;2006;False
1060;2733;129.68;0.0;0.0;0.0;0.0;0.0;2006;False
1061;2309;109.56;0.0;0.0;0.0;0.0;0.0;2006;False
1062;1831;86.88;0.0;0.0;0.0;0.0;0.0;2006;False
1063;2162;102.59;0.0;0.0;0.0;0.0;0.0;2006;False
1064;4768;226.24;0.0;0.0;0.0;0.0;0.0;2006;False
1065;6622;314.21;0.0;0.0;0.0;0.0;0.0;2006;False
1066;3276;155.45;0.0;0.0;0.0;0.0;0.0;2006;False
1067;10047;476.73;0.0;0.0;0.0;0.0;0.0;2006;False
1068;3075;145.91;0.0;0.0;0.0;0.0;0.0;2006;False
1069;6308;299.31;0.0;0.0;0.0;0.0;0.0;2006;False
1070;6356;301.59;0.0;0.0;0.0;0.0;0.0;2006;False
1071;9047;429.28;0.0;0.0;0.0;0.0;0.0;2006;False
1072;8415;399.29;0.0;0.0;0.0;0.0;0.0;2006;False
1073;83365;3955.67;0.0;0.0;0.0;0.0;0.0;2006;False
1074;4666;221.4;0.0;0.0;0.0;0.0;0.0;2006;False
1075;2542;120.62;0.0;0.0;0.0;0.0;0.0;2006;False
1076;11929;566.03;0.0;0.0;0.0;0.0;0.0;2006;False
1077;4217;200.1;0.0;0.0;0.0;0.0;0.0;2006;False
1078;48139;2284.2;938.99;938.99;0.41;1.0;0.41;2006;False
1079;1101909;52285.58;56130.87;37607.68;1.07;0.67;0.72;2006;False
1080;22113;1049.26;17.23;17.23;0.02;1.0;0.02;2006;False
1081;24045;1140.94;147.25;147.25;0.13;1.0;0.13;2006;False
1082;28952;1373.77;348.83;348.83;0.25;1.0;0.25;2006;False
1083;3534;167.69;0.0;0.0;0.0;0.0;0.0;2006;False
1084;13939;661.41;234.54;234.54;0.35;1.0;0.35;2006;False
1085;2566;121.76;0.0;0.0;0.0;0.0;0.0;2006;False
1086;3600;170.82;0.0;0.0;0.0;0.0;0.0;2006;False
1087;1989;94.38;0.0;0.0;0.0;0.0;0.0;2006;False
1088;3393;161.0;0.0;0.0;0.0;0.0;0.0;2006;False
1089;13705;650.3;0.0;0.0;0.0;0.0;0.0;2006;False
1090;3818;181.16;0.0;0.0;0.0;0.0;0.0;2006;False
1091;10691;507.29;0.0;0.0;0.0;0.0;0.0;2006;False
1092;4918;233.36;0.0;0.0;0.0;0.0;0.0;2006;False
1093;11985;568.69;0.0;0.0;0.0;0.0;0.0;2006;False
1094;43324;2055.72;710.83;710.83;0.35;1.0;0.35;2006;False
1095;21655;1027.53;0.0;0.0;0.0;0.0;0.0;2006;False
1096;2489;118.1;0.0;0.0;0.0;0.0;0.0;2006;False
1097;29336;1391.99;0.0;0.0;0.0;0.0;0.0;2006;False
1098;2477;117.53;0.0;0.0;0.0;0.0;0.0;2006;False
1099;27191;1290.21;21.73;0.0;0.02;0.0;0.0;2006;False
1100;4159;197.34;0.0;0.0;0.0;0.0;0.0;2006;False
1101;4640;220.17;0.0;0.0;0.0;0.0;0.0;2006;False
1102;5350;253.86;0.0;0.0;0.0;0.0;0.0;2006;False
1103;13431;637.3;0.0;0.0;0.0;0.0;0.0;2006;False
1104;11005;522.19;0.0;0.0;0.0;0.0;0.0;2006;False
1105;22978;1090.31;645.06;645.06;0.59;1.0;0.59;2006;False
1106;4641;220.22;0.0;0.0;0.0;0.0;0.0;2006;False
1107;7206;341.92;0.0;0.0;0.0;0.0;0.0;2006;False
1108;78097;3705.7;2726.23;470.24;0.74;0.17;0.13;2006;False
1109;2687;127.5;0.0;0.0;0.0;0.0;0.0;2006;False
1110;5637;267.48;0.0;0.0;0.0;0.0;0.0;2006;False
1111;33455;1587.44;0.0;0.0;0.0;0.0;0.0;2006;False
1112;76676;3638.28;2161.71;2161.71;0.59;1.0;0.59;2006;False
1113;2847;135.09;0.0;0.0;0.0;0.0;0.0;2006;False
1114;1935;91.82;0.0;0.0;0.0;0.0;0.0;2006;False
1115;6555;311.03;0.0;0.0;0.0;0.0;0.0;2006;False
1116;17499;830.33;0.0;0.0;0.0;0.0;0.0;2006;False
1117;871;41.33;0.0;0.0;0.0;0.0;0.0;2006;False
1118;7271;345.01;0.0;0.0;0.0;0.0;0.0;2006;False
1119;169078;8022.75;731.29;731.29;0.09;1.0;0.09;2006;False
1120;1994;94.62;0.0;0.0;0.0;0.0;0.0;2006;False
1121;4963;235.49;0.0;0.0;0.0;0.0;0.0;2006;False
1122;10212;484.56;199.75;199.75;0.41;1.0;0.41;2006;False
1123;2077;98.55;0.0;0.0;0.0;0.0;0.0;2006;False
1124;4515;214.24;0.0;0.0;0.0;0.0;0.0;2006;False
1125;9197;436.4;0.0;0.0;0.0;0.0;0.0;2006;False
1126;1896;89.97;0.0;0.0;0.0;0.0;0.0;2006;False
1127;31225;1481.63;0.0;0.0;0.0;0.0;0.0;2006;False
1128;40493;1921.39;750.0;0.0;0.39;0.0;0.0;2006;False
1129;1672;79.34;0.0;0.0;0.0;0.0;0.0;2006;False
1130;5505;261.21;0.0;0.0;0.0;0.0;0.0;2006;False
1131;6908;327.78;0.0;0.0;0.0;0.0;0.0;2006;False
1132;8413;399.2;0.0;0.0;0.0;0.0;0.0;2006;False
1133;4305;204.27;0.0;0.0;0.0;0.0;0.0;2006;False
1134;36333;1724.0;758.48;758.48;0.44;1.0;0.44;2006;False
1135;2222;105.43;0.0;0.0;0.0;0.0;0.0;2006;False
1136;4431;210.25;0.0;0.0;0.0;0.0;0.0;2006;False
1137;10839;514.31;0.0;0.0;0.0;0.0;0.0;2006;False
1138;9078;430.75;0.0;0.0;0.0;0.0;0.0;2006;False
1139;3503;166.22;0.0;0.0;0.0;0.0;0.0;2006;False
1140;6245;296.33;0.0;0.0;0.0;0.0;0.0;2006;False
1141;20504;972.91;0.0;0.0;0.0;0.0;0.0;2006;False
1142;33373;1583.55;4.0;0.0;0.0;0.0;0.0;2006;False
1143;2081;98.74;0.0;0.0;0.0;0.0;0.0;2006;False
1144;1794;85.13;0.0;0.0;0.0;0.0;0.0;2006;False
1145;9959;472.55;0.0;0.0;0.0;0.0;0.0;2006;False
1146;8368;397.06;0.0;0.0;0.0;0.0;0.0;2006;False
1147;2078;98.6;0.0;0.0;0.0;0.0;0.0;2006;False
1148;2689;127.59;0.0;0.0;0.0;0.0;0.0;2006;False
1149;6732;319.43;0.0;0.0;0.0;0.0;0.0;2006;False
1150;3363;159.57;0.0;0.0;0.0;0.0;0.0;2006;False
1151;87077;4131.8;513.75;513.75;0.12;1.0;0.12;2006;False
1152;2456;116.54;0.0;0.0;0.0;0.0;0.0;2006;False
1153;12196;578.7;0.0;0.0;0.0;0.0;0.0;2006;False
1154;4000;189.8;0.0;0.0;0.0;0.0;0.0;2006;False
1155;4235;200.95;0.0;0.0;0.0;0.0;0.0;2006;False
1156;22771;1080.48;0.0;0.0;0.0;0.0;0.0;2006;False
1157;3074;145.86;0.0;0.0;0.0;0.0;0.0;2006;False
1158;16883;801.1;563.23;563.23;0.7;1.0;0.7;2006;False
1159;2208;104.77;0.0;0.0;0.0;0.0;0.0;2006;False
1160;3170;150.42;0.0;0.0;0.0;0.0;0.0;2006;False
1161;2689;127.59;0.0;0.0;0.0;0.0;0.0;2006;False
1162;7872;373.53;960.8;0.0;2.57;0.0;0.0;2006;False
1163;10451;495.9;281.09;281.09;0.57;1.0;0.57;2006;False
1164;3423;162.42;0.0;0.0;0.0;0.0;0.0;2006;False
1165;9132;433.31;0.0;0.0;0.0;0.0;0.0;2006;False
1166;2009;95.33;0.0;0.0;0.0;0.0;0.0;2006;False
1167;22009;1044.33;0.0;0.0;0.0;0.0;0.0;2006;False
1168;10744;509.8;0.0;0.0;0.0;0.0;0.0;2006;False
1169;19177;909.95;0.0;0.0;0.0;0.0;0.0;2006;False
1170;26417;1253.49;336.74;336.74;0.27;1.0;0.27;2006;False
1171;88927;4219.59;345.0;345.0;0.08;1.0;0.08;2006;False
1172;15695;744.73;253.31;253.31;0.34;1.0;0.34;2006;False
1173;36509;1732.35;0.0;0.0;0.0;0.0;0.0;2006;False
1174;2693;127.78;0.0;0.0;0.0;0.0;0.0;2006;False
1175;3787;179.69;0.0;0.0;0.0;0.0;0.0;2006;False
1176;25219;1196.64;424.3;76.61;0.35;0.18;0.06;2006;False
1177;3458;164.08;0.0;0.0;0.0;0.0;0.0;2006;False
1178;34459;1635.08;1410.08;1410.08;0.86;1.0;0.86;2006;False
1179;10084;478.49;0.0;0.0;0.0;0.0;0.0;2006;False
1180;3989;189.28;0.0;0.0;0.0;0.0;0.0;2006;False
1181;2733;129.68;0.0;0.0;0.0;0.0;0.0;2006;False
1182;123001;5836.4;3486.43;3486.43;0.6;1.0;0.6;2006;False
1183;17265;819.22;0.0;0.0;0.0;0.0;0.0;2006;False
1184;6917;328.21;0.0;0.0;0.0;0.0;0.0;2006;False
1185;5179;245.74;0.0;0.0;0.0;0.0;0.0;2006;False
1186;3272;155.26;0.0;0.0;0.0;0.0;0.0;2006;False
1187;4060;192.65;0.0;0.0;0.0;0.0;0.0;2006;False
1188;32126;1524.38;0.0;0.0;0.0;0.0;0.0;2006;False
1189;3046;144.53;0.0;0.0;0.0;0.0;0.0;2006;False
1190;4962;235.45;0.0;0.0;0.0;0.0;0.0;2006;False
1191;2844;134.95;0.0;0.0;0.0;0.0;0.0;2006;False
1192;2913;138.22;0.0;0.0;0.0;0.0;0.0;2006;False
1193;3970;188.38;0.0;0.0;0.0;0.0;0.0;2006;False
1194;7840;372.01;0.0;0.0;0.0;0.0;0.0;2006;False
1195;4182;198.44;0.0;0.0;0.0;0.0;0.0;2006;False
1196;3550;168.45;0.0;0.0;0.0;0.0;0.0;2006;False
1197;71324;3384.32;437.34;437.34;0.13;1.0;0.13;2006;False
1198;8237;390.85;0.0;0.0;0.0;0.0;0.0;2006;False
1199;5458;258.98;0.0;0.0;0.0;0.0;0.0;2006;False
1200;7162;339.84;0.0;0.0;0.0;0.0;0.0;2006;False
1201;1924;91.29;50.46;50.46;0.55;1.0;0.55;2006;False
1202;24717;1172.82;0.0;0.0;0.0;0.0;0.0;2006;False
1203;3767;178.74;0.0;0.0;0.0;0.0;0.0;2006;False
1204;22998;1091.26;199.29;199.29;0.18;1.0;0.18;2006;False
1205;3584;170.06;0.0;0.0;0.0;0.0;0.0;2006;False
1206;1667;79.1;0.0;0.0;0.0;0.0;0.0;2006;False
1207;13874;658.32;0.0;0.0;0.0;0.0;0.0;2006;False
1208;67434;3199.74;0.0;0.0;0.0;0.0;0.0;2006;False
1209;4881;231.6;0.0;0.0;0.0;0.0;0.0;2006;False
1210;17382;824.78;0.0;0.0;0.0;0.0;0.0;2006;False
1211;6043;286.74;0.0;0.0;0.0;0.0;0.0;2006;False
1212;2375;112.69;0.0;0.0;0.0;0.0;0.0;2006;False
1213;2917;138.41;0.0;0.0;0.0;0.0;0.0;2006;False
1214;3142;149.09;0.0;0.0;0.0;0.0;0.0;2006;False
1215;5657;268.42;0.0;0.0;0.0;0.0;0.0;2006;False
1216;2937;139.36;0.0;0.0;0.0;0.0;0.0;2006;False
1217;92484;4388.37;1462.67;1462.67;0.33;1.0;0.33;2006;False
1218;2702;128.21;0.0;0.0;0.0;0.0;0.0;2006;False
1219;4467;211.96;0.0;0.0;0.0;0.0;0.0;2006;False
1220;3906;185.34;0.0;0.0;0.0;0.0;0.0;2006;False
1221;2787;132.24;0.0;0.0;0.0;0.0;0.0;2006;False
1222;30007;1423.83;0.0;0.0;0.0;0.0;0.0;2006;False
1223;12705;602.85;29.05;0.0;0.05;0.0;0.0;2006;False
1224;2983;141.54;0.0;0.0;0.0;0.0;0.0;2006;False
1225;111888;5309.09;1128.89;1128.89;0.21;1.0;0.21;2006;False
1226;3240;153.74;0.0;0.0;0.0;0.0;0.0;2006;False
1227;11692;554.79;0.0;0.0;0.0;0.0;0.0;2006;False
1228;5951;282.37;0.0;0.0;0.0;0.0;0.0;2006;False
1229;3265;154.92;0.0;0.0;0.0;0.0;0.0;2006;False
1230;4515;214.24;0.0;0.0;0.0;0.0;0.0;2006;False
985;5682;269.61;0.0;0.0;0.0;0.0;0.0;2005;False
986;11499;545.63;347.58;347.59;0.64;1.0;0.64;2005;False
987;18923;897.9;0.0;0.0;0.0;0.0;0.0;2005;False
988;2289;108.61;0.0;0.0;0.0;0.0;0.0;2005;False
989;4314;204.7;0.0;0.0;0.0;0.0;0.0;2005;False
990;2135;101.31;0.0;0.0;0.0;0.0;0.0;2005;False
991;143826;6824.54;0.0;0.0;0.0;0.0;0.0;2005;False
992;20122;954.79;0.0;0.0;0.0;0.0;0.0;2005;False
993;1998;94.81;0.0;0.0;0.0;0.0;0.0;2005;False
994;2550;121.0;0.0;0.0;0.0;0.0;0.0;2005;False
995;6706;318.2;0.0;0.0;0.0;0.0;0.0;2005;False
996;6921;328.4;10.7;0.0;0.03;0.0;0.0;2005;False
997;2812;133.43;0.0;0.0;0.0;0.0;0.0;2005;False
998;4494;213.24;0.0;0.0;0.0;0.0;0.0;2005;False
999;3582;169.97;0.0;0.0;0.0;0.0;0.0;2005;False
1000;282979;13427.35;6560.9;6560.9;0.49;1.0;0.49;2005;False
1001;822;39.0;0.0;0.0;0.0;0.0;0.0;2005;False
1002;17242;818.13;288.9;288.9;0.35;1.0;0.35;2005;False
1003;393053;18650.36;3054.2;2626.7;0.16;0.86;0.14;2005;False
1004;2462;116.82;0.0;0.0;0.0;0.0;0.0;2005;False
1005;3160;149.94;0.0;0.0;0.0;0.0;0.0;2005;False
1006;3972;188.47;0.0;0.0;0.0;0.0;0.0;2005;False
1007;16593;787.34;0.0;0.0;0.0;0.0;0.0;2005;False
1008;6788;322.09;0.0;0.0;0.0;0.0;0.0;2005;False
1009;6564;311.46;136.3;136.3;0.44;1.0;0.44;2005;False
1010;3526;167.31;0.0;0.0;0.0;0.0;0.0;2005;False
1011;4705;223.25;0.0;0.0;0.0;0.0;0.0;2005;False
1012;3806;180.59;0.0;0.0;0.0;0.0;0.0;2005;False
1013;2360;111.98;0.0;0.0;0.0;0.0;0.0;2005;False
1014;998;47.36;0.0;0.0;0.0;0.0;0.0;2005;False
1015;5078;240.95;0.0;0.0;0.0;0.0;0.0;2005;False
1016;19512;925.84;262.9;262.9;0.28;1.0;0.28;2005;False
1017;7330;347.81;0.0;0.0;0.0;0.0;0.0;2005;False
1018;16039;761.05;0.0;0.0;0.0;0.0;0.0;2005;False
1019;5980;283.75;0.0;0.0;0.0;0.0;0.0;2005;False
1020;2325;110.32;0.0;0.0;0.0;0.0;0.0;2005;False
1021;2750;130.49;0.0;0.0;0.0;0.0;0.0;2005;False
1022;5102;242.09;45.0;45.0;0.19;1.0;0.19;2005;False
1023;7857;372.81;72.8;0.0;0.2;0.0;0.0;2005;False
1024;2743;130.16;0.0;0.0;0.0;0.0;0.0;2005;False
1025;3241;153.79;0.0;0.0;0.0;0.0;0.0;2005;False
1026;6267;297.37;0.0;0.0;0.0;0.0;0.0;2005;False
1027;7829;371.49;0.0;0.0;0.0;0.0;0.0;2005;False
1028;1387;65.81;0.0;0.0;0.0;0.0;0.0;2005;False
1029;7709;365.79;0.0;0.0;0.0;0.0;0.0;2005;False
1030;9178;435.5;0.0;0.0;0.0;0.0;0.0;2005;False
1031;13677;648.97;319.0;319.0;0.49;1.0;0.49;2005;False
1032;59263;2812.03;0.0;0.0;0.0;0.0;0.0;2005;False
1033;3101;147.14;0.0;0.0;0.0;0.0;0.0;2005;False
1034;3340;158.48;0.0;0.0;0.0;0.0;0.0;2005;False
1035;2908;137.98;0.0;0.0;0.0;0.0;0.0;2005;False
1036;9487;450.16;0.0;0.0;0.0;0.0;0.0;2005;False
1037;4083;193.74;0.0;0.0;0.0;0.0;0.0;2005;False
1038;4684;222.26;0.0;0.0;0.0;0.0;0.0;2005;False
1039;16693;792.08;164.7;164.7;0.21;1.0;0.21;2005;False
1040;2415;114.59;0.0;0.0;0.0;0.0;0.0;2005;False
1041;6869;325.93;0.0;0.0;0.0;0.0;0.0;2005;False
1042;3940;186.95;0.0;0.0;0.0;0.0;0.0;2005;False
1043;63721;3023.56;0.0;0.0;0.0;0.0;0.0;2005;False
1044;4020;190.75;0.0;0.0;0.0;0.0;0.0;2005;False
1045;8824;418.7;0.0;0.0;0.0;0.0;0.0;2005;False
1046;17178;815.1;11.3;0.0;0.01;0.0;0.0;2005;False
1047;6316;299.69;0.0;0.0;0.0;0.0;0.0;2005;False
1048;4604;218.46;0.0;0.0;0.0;0.0;0.0;2005;False
1049;42886;2034.94;849.3;849.3;0.42;1.0;0.42;2005;False
1050;15619;741.12;0.0;0.0;0.0;0.0;0.0;2005;False
1051;3480;165.13;0.0;0.0;0.0;0.0;0.0;2005;False
1052;2505;118.86;0.0;0.0;0.0;0.0;0.0;2005;False
1053;8952;424.77;0.0;0.0;0.0;0.0;0.0;2005;False
1054;6645;315.31;0.0;0.0;0.0;0.0;0.0;2005;False
1055;35995;1707.96;0.0;0.0;0.0;0.0;0.0;2005;False
1056;2946;139.79;0.0;0.0;0.0;0.0;0.0;2005;False
1057;10670;506.29;0.0;0.0;0.0;0.0;0.0;2005;False
1058;3451;163.75;0.0;0.0;0.0;0.0;0.0;2005;False
1059;2929;138.98;0.0;0.0;0.0;0.0;0.0;2005;False
1060;2771;131.48;0.0;0.0;0.0;0.0;0.0;2005;False
1061;2311;109.66;0.0;0.0;0.0;0.0;0.0;2005;False
1062;1832;86.93;0.0;0.0;0.0;0.0;0.0;2005;False
1063;2176;103.25;0.0;0.0;0.0;0.0;0.0;2005;False
1064;4752;225.48;0.0;0.0;0.0;0.0;0.0;2005;False
1065;6790;322.19;0.0;0.0;0.0;0.0;0.0;2005;False
1066;3300;156.58;0.0;0.0;0.0;0.0;0.0;2005;False
1067;9922;470.8;0.0;0.0;0.0;0.0;0.0;2005;False
1068;3074;145.86;0.0;0.0;0.0;0.0;0.0;2005;False
1069;6368;302.16;0.0;0.0;0.0;0.0;0.0;2005;False
1070;6363;301.92;0.0;0.0;0.0;0.0;0.0;2005;False
1071;9032;428.57;0.0;0.0;0.0;0.0;0.0;2005;False
1072;8166;387.48;0.0;0.0;0.0;0.0;0.0;2005;False
1073;81484;3866.42;0.0;0.0;0.0;0.0;0.0;2005;False
1074;4724;224.15;0.0;0.0;0.0;0.0;0.0;2005;False
1075;2511;119.15;0.0;0.0;0.0;0.0;0.0;2005;False
1076;11579;549.42;0.0;0.0;0.0;0.0;0.0;2005;False
1077;4258;202.04;0.0;0.0;0.0;0.0;0.0;2005;False
1078;47568;2257.1;849.3;849.3;0.38;1.0;0.38;2005;False
1079;1084388;51454.21;56904.7;40580.3;1.11;0.71;0.79;2005;False
1080;21320;1011.63;0.0;0.0;0.0;0.0;0.0;2005;False
1081;24111;1144.07;126.8;126.8;0.11;1.0;0.11;2005;False
1082;28824;1367.7;322.1;322.1;0.24;1.0;0.24;2005;False
1083;3547;168.31;0.0;0.0;0.0;0.0;0.0;2005;False
1084;13723;651.16;241.2;241.2;0.37;1.0;0.37;2005;False
1085;2559;121.42;0.0;0.0;0.0;0.0;0.0;2005;False
1086;3695;175.33;0.0;0.0;0.0;0.0;0.0;2005;False
1087;2077;98.55;0.0;0.0;0.0;0.0;0.0;2005;False
1088;3350;158.96;0.0;0.0;0.0;0.0;0.0;2005;False
1089;13417;636.64;0.0;0.0;0.0;0.0;0.0;2005;False
1090;3862;183.25;0.0;0.0;0.0;0.0;0.0;2005;False
1091;10616;503.73;0.0;0.0;0.0;0.0;0.0;2005;False
1092;4890;232.03;0.0;0.0;0.0;0.0;0.0;2005;False
1093;11784;559.15;0.0;0.0;0.0;0.0;0.0;2005;False
1094;42762;2029.06;620.3;620.3;0.31;1.0;0.31;2005;False
1095;21468;1018.66;0.0;0.0;0.0;0.0;0.0;2005;False
1096;2497;118.48;0.0;0.0;0.0;0.0;0.0;2005;False
1097;29172;1384.21;0.0;0.0;0.0;0.0;0.0;2005;False
1098;2512;119.19;0.0;0.0;0.0;0.0;0.0;2005;False
1099;26883;1275.6;21.6;0.0;0.02;0.0;0.0;2005;False
1100;4128;195.87;0.0;0.0;0.0;0.0;0.0;2005;False
1101;4716;223.77;0.0;0.0;0.0;0.0;0.0;2005;False
1102;5312;252.05;0.0;0.0;0.0;0.0;0.0;2005;False
1103;13301;631.13;0.0;0.0;0.0;0.0;0.0;2005;False
1104;10822;513.5;0.0;0.0;0.0;0.0;0.0;2005;False
1105;23155;1098.7;661.3;661.3;0.6;1.0;0.6;2005;False
1106;4683;222.21;0.0;0.0;0.0;0.0;0.0;2005;False
1107;7246;343.82;0.0;0.0;0.0;0.0;0.0;2005;False
1108;77400;3672.63;2566.0;0.0;0.7;0.0;0.0;2005;False
1109;2688;127.55;0.0;0.0;0.0;0.0;0.0;2005;False
1110;5651;268.14;0.0;0.0;0.0;0.0;0.0;2005;False
1111;32936;1562.81;0.0;0.0;0.0;0.0;0.0;2005;False
1112;75373;3576.45;2208.3;2208.3;0.62;1.0;0.62;2005;False
1113;2847;135.09;0.0;0.0;0.0;0.0;0.0;2005;False
1114;1933;91.72;0.0;0.0;0.0;0.0;0.0;2005;False
1115;6505;308.66;0.0;0.0;0.0;0.0;0.0;2005;False
1116;17589;834.6;0.0;0.0;0.0;0.0;0.0;2005;False
1117;864;41.0;0.0;0.0;0.0;0.0;0.0;2005;False
1118;7232;343.16;0.0;0.0;0.0;0.0;0.0;2005;False
1119;162726;7721.35;714.4;714.4;0.09;1.0;0.09;2005;False
1120;2021;95.9;0.0;0.0;0.0;0.0;0.0;2005;False
1121;4872;231.18;0.0;0.0;0.0;0.0;0.0;2005;False
1122;10298;488.64;196.6;196.6;0.4;1.0;0.4;2005;False
1123;2025;96.09;0.0;0.0;0.0;0.0;0.0;2005;False
1124;4449;211.11;0.0;0.0;0.0;0.0;0.0;2005;False
1125;9029;428.43;0.0;0.0;0.0;0.0;0.0;2005;False
1126;1991;94.47;0.0;0.0;0.0;0.0;0.0;2005;False
1127;31091;1475.27;0.1;0.2;0.0;2.0;0.0;2005;False
1128;39692;1883.39;0.0;0.0;0.0;0.0;0.0;2005;False
1129;1695;80.43;0.0;0.0;0.0;0.0;0.0;2005;False
1130;5615;266.43;0.0;0.0;0.0;0.0;0.0;2005;False
1131;6955;330.01;0.0;0.0;0.0;0.0;0.0;2005;False
1132;8195;388.85;0.0;0.0;0.0;0.0;0.0;2005;False
1133;4171;197.91;0.0;0.0;0.0;0.0;0.0;2005;False
1134;35885;1702.74;780.2;780.2;0.46;1.0;0.46;2005;False
1135;2226;105.62;0.0;0.0;0.0;0.0;0.0;2005;False
1136;4554;216.09;0.0;0.0;0.0;0.0;0.0;2005;False
1137;10726;508.95;0.0;0.0;0.0;0.0;0.0;2005;False
1138;8811;418.08;0.0;0.0;0.0;0.0;0.0;2005;False
1139;3514;166.74;0.0;0.0;0.0;0.0;0.0;2005;False
1140;6205;294.43;0.0;0.0;0.0;0.0;0.0;2005;False
1141;19936;945.96;0.0;0.0;0.0;0.0;0.0;2005;False
1142;33595;1594.08;4.6;0.0;0.0;0.0;0.0;2005;False
1143;2064;97.94;0.0;0.0;0.0;0.0;0.0;2005;False
1144;1785;84.7;0.0;0.0;0.0;0.0;0.0;2005;False
1145;9963;472.74;0.0;0.0;0.0;0.0;0.0;2005;False
1146;8322;394.88;0.0;0.0;0.0;0.0;0.0;2005;False
1147;2138;101.45;0.0;0.0;0.0;0.0;0.0;2005;False
1148;2791;132.43;0.0;0.0;0.0;0.0;0.0;2005;False
1149;6589;312.65;0.0;0.0;0.0;0.0;0.0;2005;False
1150;3425;162.52;0.0;0.0;0.0;0.0;0.0;2005;False
1151;84042;3987.79;504.5;504.5;0.13;1.0;0.13;2005;False
1152;2554;121.19;0.0;0.0;0.0;0.0;0.0;2005;False
